,1917,1945,¡He matado a mi marido!,100 Acres of Hell,10E,16 Bars,21 Bridges,3 Faces,3 from Hell,311 Enlarged to Show Detail 3,42nd Street: The Musical,47 Meters Down: Uncaged,5B,63 Up,A Beautiful Day in the Neighborhood,A Beautiful Planet,A Bigger Splash2019 Re-release,A Cool Fish,A Dog's Journey,A Dog's Way Home,A Faithful Man,A Fish in the Bathtub2019 re-release,A German Youth,A Hidden Life,A Madea Family Funeral,A Private War,A Silent Voice: The Movie2019 Re-release,A Star Is Born,A Tuba to Cuba,Abominable,Ad Astra,After,After the Wedding,Ága,Airpocalypse,Aladdin,Alien2019 Re-release,Alita: Battle Angel,All Is True,Always Miss You,Amazing Grace,American Dharma,American Woman,An Acceptable Loss,An Elephant Sitting Still,Angel Has Fallen,Angels Are Made Of Light,Aniara,Anna,Annabelle Comes Home,Another Day of Life,Anthropocene: The Human Epoch,Apollo 11,Aquaman,Aquarela,Arctic Dogs,Arctic2019 Re-release,Armstrong,Around India with a Movie Camera,Asako I & II,Asbury Park: Riot Redemption Rock 'n Roll,Ash Is Purest White,Ashfall,Ask Dr. Ruth,Asterix: The Secret of the Magic Potion,At Eternity's Gate,At War,Avant qu'on explose,Avengers: Endgame,Babylon,Back to the Fatherland,Bad Guys: The Movie,Badla,Ballet Blanc,Ballon,Batla House,Batman & Robin2019 Re-release,Batman Forever2019 Re-release,Batman Returns2019 Re-release,Batman2019 Re-release,Bauhaus Spirit: 100 Years of Bauhaus,Be Natural: The Untold Story of Alice Guy-Blaché,Beautiful Boy,Becoming Astrid,Before Stonewall,Before You Know It,Being Frank,"Belle and Sebastian, Friends for Life2018 Re-release",Beloved Beast,Ben Is Back,Ben-Hur2019 Re-release,Bennett's War,Bethany Hamilton: Unstoppable,Better Days,Between Me and My Mind,Between the Lines,Bharat,Birds of Passage,Black and Blue,Black Christmas,Black Mother,BlacKkKlansman,Blinded by the Light,Blink of an Eye,Body at Brighton Rock,Bohemian Rhapsody,Bolshoi Ballet: Carmen Suite/Petrushka,Bolshoi Ballet: Le Corsaire,Bolshoi Ballet: Raymondadomestic,Bolshoi Ballet: The Golden Age,Bolshoi Ballet: The Nutcracker,Bolshoi Ballet: The Sleeping Beauty,Bombshell,Booksmart,Border,Born to Be Wild,Branagh Theatre Live: The Winter's Tale,Breakthrough,Brian Banks,Bricked,Bright Ones,Brightburn,Bring The Soul: The Movie,Britt-Marie Was Here,Brittany Runs a Marathon,BTS World Tour 'Love Yourself: Speak Yourself' (The Final) Seoul Live Viewing,BTS World Tour: Love Yourself in Seoul,Buddy,Bumblebee,Buñuel in the Labyrinth of the Turtles,Burning,By the Grace of God,Can You Ever Forgive Me?,Canal Street,Canelo Alvarez vs. Daniel Jacobs,Canelo vs. Kovalev,Capernaum,Captain Marvel,Captive State,Carmine Street Guitars,"Cassandro, The Exotico!",Cats,CatVideoFest,Celebration,Chained for Life,Charlie Says,Charlie's Angels,Chasing Einstein,Chasing Portraits,Chasing the Dragon II: Wild Wild Bunch,Chef Flynn,Chhichhore,Child's Play,Chinese Portrait,Chonda Pierce: Unashamed,Christ Stopped at Eboli,Christmas Jars,Chulas Fronteras,Citizen K,Cliffs of Freedom,Climax,Clinton Road,Code Geass: Lelouch of the Re;Surrection2019 Re-release,Cold Blood,Cold Case Hammarskjöld,Cold Pursuit,Cold War2018 Re-release,Colossal Youth,Combat Obscura,Countdown,Cracked Up,Crawl,Crazy Rich Asians,Creed II,Crepitus,Crown Vic,Cruel Intentions2019 Re-release,Cunningham,Cyrano de Bergerac,"Cyrano, My Love",Dabangg 3,DanTDM Presents The Contest,Dark Waters,Daughter of Mine,David Crosby: Remember My Name,"DCI 2019: Big, Loud & Live 16",De De Pyaar De,Deep Sea,Desolation Center,Destroyer,Detour,Diamantino,"Diana Ross: Her Life, Love and Legacy",Diane,Dirty Dancing2019 Re-release,Divide and Conquer: The Story of Roger Ailes,Doctor Sleep,Doctor Who: Logopolis,Dogman,Don't Let Go,Donnybrook,Dora and the Lost City of Gold,Downton Abbey,Downtown 812019 Re-release,Dr. Seuss' The Grinch,Dragon Ball Super: Broly,Duet for Cannibals2019 re-release,Dumbo,Dying to Survive2019 Re-release,Easy Rider2019 Re-release,ECCO,Echo in the Canyon,Edie,Ek Ladki Ko Dekha Toh Aisa Laga,El Angel,El Chicano,El Coyote,El Norte2019 Re-release,End of the Century,Escape Room,Everybody Knows,Everybody's Everything,Exit,Extreme Job,Fagara,"Faith, Hope & Love",Family,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Fungi,Fast & Furious Presents: Hobbs & Shaw,Fast Color,Fate/stay night [Heaven's Feel] II. lost butterfly,Faustina: Love and Mercy,Ferrante Fever,Fiddler: A Miracle of Miracles,Fighting with My Family,Filmworker,First Love,Five Feet Apart,For Sama,For Those Who Don't Read Me,Ford v Ferrari,Forrest Gump2019 Re-release,Framing John DeLorean,Frank and Ava,Frankie,Frantz Fanon: Black Skin White Mask,Freaks,Free Solo,Free Trip to Egypt,Free Trip to Egypt2019 Re-release,Friends 25th: The One With The Anniversary,Friendsgiving Day #1,Friendsgiving Day #2,Fritz Lang's Indian Epic2019 re-release,Frozen II,Funan,Furie,Galapagos,Gemini Man,General Magic,Genesis,Ghost Fleet,Ghostbusters2019 Re-release,Giant Little Ones,Gift,Girls of the Sun,Give Me Liberty,Glass,Gloria Bell,Glory2019 Re-release,Godzilla: King of the Monsters,Going Attractions: The Definitive Story of the Movie Palace,Gone with the Wind2019 Re-release,Good Boys,Gorillaz: Reject False Icons,Grass,Grateful Dead Meet-Up 2019,Green Book,Greener Grass,Gregory's Girl,Greta,Gully Boy,Hagazussa,Hail Satan?,"Hale County This Morning, This Evening",Halston,Hamlet2019 Re-release,Hampstead,Happy Death Day 2U,Harriet,Heading Home: The Tale of Team Israel,Heavy Water,Hellboy,"Hello, Dolly!",Henchmen,Her Smell,Hesburgh,High Life,High on the Hog,High Strung Free Dance2019 Re-release,Hollywould,Holmes & Watson,Honey Boy,Honeyland,Horn from the Heart: The Paul Butterfield Story,Hotel by the River,Hotel Mumbai,Housefull 4,How to Train Your Dragon: The Hidden World,Howl's Moving Castle2019 Re-release,Hubble 3D,Hustlers,Hyènes,I Am Not A Witch,I Do Not Care If We Go Down in History as Barbarians,I Got the Hook Up 2,I Love Lucy: A Colorized Celebration,I Want to Eat Your Pancreas,I'll Take Your Dead,I'm Leaving Now,IBF Welterweight Title: Errol Spence Jr. vs. Mikey Garcia,Iceman,If Beale Street Could Talk,If the Dancer Dances,Immortal Hero,Imprisoned,In Like Flynn,In the Aisles,India's Most Wanted,Indian Horse,Instant Family,Intuitions,Invisible Life,INXS: Baby Live at Wembly Stadium,Ip Man 4: The Finale,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,Island of Lemurs: Madagascar,Isn't It Romantic,It Chapter Two,"Iyengar: The Man, Yoga, and the Student's Journey",Jane and Emma,Jay and Silent Bob Reboot,Jay Myself,Jesus Is King,Jexi,Jihadists,Jim Allison: Breakthrough,Joan the Maid 1: The Battles,John Fogerty: 50 Year Trip - Live at Red Rocks,John Wick: Chapter 3 - Parabellum,Jojo Rabbit,Joker,Joni 75: A Birthday Celebration,Joseph Pulitzer: Voice of the People,Josh Groban Bridges from Madison Square Garden,Journey to the South Pacific,Judy,Jumanji: The Next Level,Junglee,Just Mercy,K-12,Kaili Blues,Kalank,Kathy Griffin: A Hell of a Story,Khalid: Free Spirit,Kiki's Delivery Service2019 Re-release,Killer Unicorn,Killerman,Killing Sarai,Kind Hearts and Coronets2019 Re-release,King of Thieves,Kingdom Men Rising,Kinky Boots: The Musical,Knife + Heart,Knives Out,Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,L'héritage de la chouette,La femme de mon frère,La Flor,Last Christmas,Last Year at Marienbad2019 Re-release,Late Night,Lawrence of Arabia2019 Re-release,"Leaving Home, Coming Home: A Portrait of Robert Frank",Les Misérables: The Staged Concert,Life and Nothing More,Light from Light,Light of My Life,Linda Ronstadt: The Sound of My Voice,Line Walker 2: Invisible Spy,Lionel Richie at Glastonbury,Little,Little Joe,Little Women,Little Woods,Liyana,Long Day's Journey Into Night,Long Shot,Looking Up,Loopers: The Caddie's Long Walk,Lords of Chaos,Loro,Los Domirriqueños 2,Los Reyes,Lost & Found,Love Live! Sunshine!! The School Idol Movie: Over The Rainbow,"Love, Antosha",Luce,Lucy in the Sky,Luka Chuppi,Luzia: Cirque du Soleil in Cinema,Lynryd Skynyrd: Last of the Street Survivors Farewell Tour,Ma,Made for More,Made in Abyss: Journey's Dawn,Made Me Do It,Maiden,Making Waves: The Art of Cinematic Sound,Maleficent: Mistress of Evil,Malek,Mapplethorpe,Margaret Atwood: Live in Cinemas,Maria By Callas2018 Re-release,Marianne & Leonard: Words of Love,Marjaavaan,Mary Magdalene2019 Re-release,Mary Poppins Returns,Mary Queen of Scots,Master Z: The Ip Man Legacy,Matthias & Maxime,Mayday Life,Maze2019 Re-release,Meet Me in St. Louis75th Anniversary,Meeting Gorbachev,Memory: The Origins of Alien,Men in Black: International,Menteur,Merci pour tout,Metallica & San Francisco Symphony - S&M2,Mia and the White Lion,Mickey and the Bear,Midnight Diner,Midnight Family,Midnight Traveler,Midsommar,Midway,Mike Wallace Is Here,Miles Davis: Birth of the Cool,Millennium Actress2019 Re-release,Mine 9,Mirai,Miss & Mrs. Cops,Miss Bala,Missing Link,Mission Mangal,Mister America,Mob Psycho 100,Mobile Suit Gundam Narrative,Modest Heroes,Mojin: The Worm Valley,Money,Monos,"Monrovia, Indiana",Monty Python's Life of Brian2019 Re-release,Moonlight Sonata: Deafness in Three Movements,More Than Blue,Mortal Engines,Mother of a Day,Motherless Brooklyn,Mr. KleinRe-release,Ms. Purple,My Dear Liar,My Fair Lady2019 Re-release,My Neighbor Totoro2019 Re-release,"My People, My Country",My Son2019 Re-release,Narcissister Organ Player,National Theatre Live: Fleabag,Nausicaä of the Valley of the Wind2019 Re-release,Ne Zha,Neither Wolf Nor Dog,Never Look Away,Never Surrender: A Galaxy Quest Documentary,"No Date, No Signature",No Manches Frida 2,No Safe Spaces,Noah: The Musical,Non-Fiction,Nothing to Lose 2,Nureyev: Lifting the Curtain,Octaman,Ode to Joy,Of Fathers and Sons,Off Season,Official Secrets,Okko's Inn,Olivia,On the Basis of Sex,Once Upon a Deadpool2018 Re-release,Once Upon a Time... in Hollywood,One Child Nation,One Cut of the Dead,One Piece: Stampede,Ophelia,Our Time,Out of Blue,Out of Liberty,Over the Limit,Overcomer,Owaranai hito: Miyazaki Hayao,P Storm,Pagalpanti,Pain and Glory,Palau the Movie,Panipat,Papi Chulo,Parasite,Paris Is Burning2019 Re-release,Pasolini2019 Re-release,Pati Patni Aur Woh,Patrick the Pug,Patterns of Evidence: Moses Controversy,Pavarotti,PBC on FOX PPV: Pacquiao vs. Thurman,PBC on FOX: Spence vs. Porter,Penguin Highway,Penguins,Peppa Celebrates Chinese New Year,Perfect Strangers,Pet Sematary,Peterloo,"Phoenix, OregonPre-Release Tour",Photograph,Piercing,Pilgrim's Progress,Piranhas,Plácido Domingo Gala,Play the Flute,Playing with Fire,Playmobil: The Movie,Ploey,Pokémon Detective Pikachu,Police Story,Poms,Portrait of a Lady on Fire,Postcards from London,Prassthanam,Princess Mononoke2019 Re-release,Promare,QT8: The First Eight,Quartet,Qué León,Queen & Slim,Racetime,Rafiki,Raise Hell: The Life & Times of Molly Ivins,Ralph Breaks the Internet,Rambo: Last Blood,Ramen Shop,Rapid Response,Raymonda: Bolshoi Ballet,Ready or Not,Recorder: The Marion Stokes Project,Red Joan,Redoubt,Relaxer,Replicas,Return of the Hero,Richard Jewell,Robin Hood,Rocketman,Roger Waters - Us + Them,Rojo,Romeo Akbar Walter,Rosie,Rottentail,Round of Your Life,"Ruben Brandt, Collector2018 Re-release",Run the Race,Rush: Cinema Strangiato 2019,Saga of Tanya the Evil - The Movie,Saint Judy,Sauvage / Wild,Savage,Saving Private Ryan2019 Re-release,Scandalous: The True Story of the National Enquirer,Scary Stories to Tell in the Dark,Screwball,Second Act,Senso,Serendipity,Serenity,Série noire,Sgt. Stubby: An American Hero,SGT. Will Gardner,Shadow,Shaft,Shakira in Concert: El Dorado World Tour,Shazam!,Shed of the Dead,Shooting the Mafia,Shoplifters,Sicilian Ghost Story,Simmba,Skid Row Marathon,Slaughterhouse Rulez,Slayer: The Repentless Killogy,Slut in a Good Way,Smallfoot,Sonchiriya,Sorry Angel,Sound! Euphonium the Movie - Our Promise: A Brand New Day,Space Station 3D,Spider-Man: Far from Home,Spider-Man: Into the Spider-Verse,Spies in Disguise,Spirited Away2019 Re-release,Spirits in the Forest,Stan & Ollie,Star Raiders: The Adventures of Saber Raine,Star Trek: The Motion Picture2019 Re-release,Star Wars: Episode IX - The Rise of Skywalker,Starfish,State Like Sleep,Steel Magnolias2019 Re-release,Stockholm,Storm Boy,Streetwise,Stuber,Student of the Year 2,Studio 54,Stuffed,Styx2018 Re-release,Suburban Birds,Sunset,Super 30,Swing Kids,Sword of Trust,Sympathy for the Devil,Synonyms,Saaho,Take Point,Tall Tales from the Magical Garden of Antoon Krings2018 Re-release,Tazza: One-Eyed Jack,Teen Spirit,Tel Aviv on Fire,Terminator: Dark Fate,That Part Feeling - the Universe of Arvo Part,The Addams Family,The Aftermath,The All Americans,The Angry Birds Movie 2,The Art of Racing in the Rain,The Art of Self-Defense,The Audience2019 Re-release,The Battle of Jangsari,The Beach Bum,The Best of Enemies,The Biggest Little Farm,The Body,The Bounty Killer,The Bravest,The Brink,The Captain,The Cat Rescuers,The Cave,The Chambermaid,The Chaperone,The Charmer,The Church,The Climbers,The Cold Blue,The Competition2019 Re-release,The Cranes Are Flying,The Crossing,The Cure: Anniversary 1978-2018 Live in Hyde Park,The Current War: Director's Cut,The Curse of la Llorona,The Day Shall Come,The Dead Center,The Dead Don't Die,The Death and Life of John F. Donovan,The Death of Dick Long,The Disappearance of My Mother,The Divine Fury,The Divine Move 2: The Wrathful,The Divine Plan,The End of Time: Part One,The Etruscan Smile2019 release,The Eyes of Orson Welles,The Fall of the American Empire,The Farewell,The Fate of Lee Khan,The Favourite,The Fighting Preacher,The Final Wish,The Game Changers,"The Gangster, the Cop, the Devil",The Garden,The Giant Spider Invasion,The Gliksmans,The Godfather: Part II45th Anniversary,The Golden Glove,The Goldfinch,The Good Liar,The Gospel of Eureka,The Great Alaskan Race,The Ground Beneath My Feet,The Hate U Give,The Heiresses,The Hole in the Ground,The Hottest August,The House That Jack Built2018 Re-release,The Hummingbird Project,The Hustle,The Image Book,The Intruder,The Invisibles,The Iron Orchard,The Karate Kid2019 Re-release,The Kid,The Kid Who Would Be King,The Kindness of Strangers,The Kingmaker,The Kitchen,The Last Black Man in San Francisco,The Last Resort,The Least of These: The Graham Staines Story,The Lego Movie 2: The Second Part,The Lighthouse,The Lion King,The Load,The Lumber Baron,The Man Who Killed Don Quixote,The Meanest Man in Texas,The Miracle of the Little Prince,The Mountain,The Mule,The Muppet Movie2019 Re-release,The Mustang,The Nightingale,The Nun,The Nutcracker and the Four Realms,The Old Man & the Gun,The Oscar Nominated Short Films 2019: Documentary,The Other Side of Heaven 2: Fire of Faith,The Other Story,The Peanut Butter Falcon,The Perfect Race,The Plagiarists,The Possession of Hannah Grace,The Prodigy,The Proposal,The Public,The Queen,The Quiet One,The Raft,The Reliant,The Reports on Sarah and Saleem,The Return of Martin Guerre2019 Re-release,The River and the Wall,The Russian Five,The Samuel Project,The Secret Life of Pets 2,The Secret World of Arrietty2019 Re-release,The Shawshank Redemption2019 Re-release,The Silence of Others,The Sky Is Pink,The Song of Names,The Sound of Silence,The Souvenir,The Sower,The Spanish Prisoner2019 Re-release,The Spy Behind Home Plate,The Star2019 Re-release,The Sun Is Also a Star,The Tale of The Princess Kaguya2019 Re-release,The Third Wife,The Tomorrow Man,The Twilight Zone: A 60th Anniversary Celebration,The Upside,The Wandering Earth,The Wandering Soap Opera,The Warrior Queen of Jhansi,The Wedding Guest,The Whistleblower,The White Crow,The White Sheik2019 re-release,The White Storm 2: Drug Lords,The Wife,The Wild Pear Tree,The Wind,The Wizard of Oz2019 Re-release,The Woman Who Loves Giraffes,The World Before Your Feet,The Zoya Factor,Them That Follow,They Shall Not Grow Old2018 Re-release,This Changes Everything,This Magnificent Cake!,This One's for the Ladies,Three Peaks,Tigers Are Not Afraid2019 Re-release,TINY: The Life of Erin Blackwell,Tito and the Birds,To Be of Service,To Dust,To Kill a Mockingbird2019 Re-release,To the Arctic 3D,Tod@s Caen,Tolkien,Toni Morrison: The Pieces I Am,Too Late to Die Young,Total Dhamaal,Touch Me Not,Toy Story 4,Transit,Tremors,Trial by Fire,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,Triple Threat,True Grit2019 Re-release,Tyrel,UglyDolls,Un traductor,Uncut Gems,Under the Eiffel Tower,Under the Sea 3D,Under the Silver Lake,Union,Unplanned,Uri: The Surgical Strike2019 Re-release,Us,Varda by Agnès,Vault,Venom,Vice,Virginia Minnesota,Vision Portraits,Vita & Virginia,Vox Lux,Walking on Water,War,War and Peace,Waves,Welcome to Marwen,Western Stars,What Is Democracy?,What Men Want,What We Left Behind: Star Trek DS9,What You Gonna Do When the World's on Fire?,When Harry Met Sally...30th Anniversary,When Lambs Become Lions,"Where'd You Go, Bernadette",Where's My Roy Cohn?,Whisper of the Heart2019 Re-release,White Snake,Who Will Write Our History,Widows,Wild Nights with Emily,Wild Rose,Wilder vs. Ortiz,Wildlife,Wings of Desire2018 Re-release,Woman at War,Wonder Park,Wonders of the Sea,Woodstock,Working Woman,Wrestle,Wrinkles the Clown,X-Men: Dark Phoenix,Yardie,Yesterday,Yomeddine,You Are Here: A Come From Away Story,Zen for Nothing,Zilla and Zoe,Zombieland: Double Tap,ZZ Top: That Little Ol' Band from Texas
10/01/2019,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,55147,0,1769,0,0,0,0,0,0,0,6327,0,980282,0,0,0,0,0,0,6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41575901,0,0,0,0,0,0,0,0,0,0,0,118694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18986,4059,0,0,0,0,0,455751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019481,0,0,0,0,0,0,0,0,3713,230,0,0,0,0,0,0,0,0,0,0,0,0,17341837,0,41689,0,89411,0,0,0,50204,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132069,0,0,0,0,0,8109,1224781,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,124732,1540,0,0,0,0,1668,0,0,0,0,0,0,0,0,1394615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23532931,0,0,0,0,0,0,0,830416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037450,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,4459231,0,0,0,0,0,0,0,0,3280,0,0,197,0,0,0,0,0,0,0,0,2733561,0,0,0,0,0,0,2286,919244,0,0,0,0,0,639,0,0,0,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965172,0,0,0,0,0,0,0,0,17417,0,0,0,20485680,3098850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724,0,0,0,0,0,115766,0,86552,71199,0,0,665,0,0,0,317595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,0,0,2233452,38714,0,0,0,0,0,0,0,0,69,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,66438,0,195434,0,0,5756432,0,0,0,0,0,0,0,0,0,0,3184,0,101120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6676796,300,0,0,0,351,0,0,0,0,0,0,0,370674,1521,1288640,0,0,0,0,111264,0,0,0,1583,0,17924099,0,0,0,122682,0,0,0,0,4282,0,0,0,0,0,0,0,0,0,0,0,0,44429,0,0,0,0,60398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21609,0,0,0,7692,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,12965286,0,0,0,10467,116699,30485,0,0,0,0,0,0,36569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17213,0,0,0,0,30281,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,2257,0,0,0,0,0,0,0,78851,8664855,0,0,0,10726,0,0,0,0,982650,0,0,0,0,0,0,0,0,0,0,0,0,171975,0,0,0,19405,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,0,0,0,14168496,0,0,0,0,0,5662,0,1604584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23410067,0,0,0,0,0,0,0,0,0,0,0,105128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12231,11920,0,0,0,0,0,734954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436178,0,0,0,0,0,0,0,0,0,4616,0,0,0,0,0,0,0,0,0,0,0,0,9588699,0,23174,0,71448,0,0,0,74295,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141409,0,0,0,0,0,480264,393884,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,211566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236975,10419442,0,0,0,0,0,0,0,0,15127,0,0,0,0,11893017,0,0,0,0,0,0,0,381999,0,0,0,0,0,0,0,0,3016,0,0,0,325,0,0,0,0,0,0,0,1349749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251285,0,0,0,0,0,0,8393,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,810513,0,0,27138,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,3516135,0,0,0,0,0,0,1687,335960,0,0,0,0,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,0,0,0,10045829,1299634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6261,0,0,0,0,0,0,0,178027,21322,0,0,5073,0,0,0,86215,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8579900,12331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26113,0,37424,0,0,2823429,0,0,0,0,0,0,0,0,0,3225873,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391322,0,0,0,0,0,3112,0,0,0,0,0,0,280892,263,440693,0,0,0,0,65816,0,0,0,9949,0,12225940,0,0,0,128253,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,8659,0,0,0,0,10416,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14483,2928,0,0,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8391293,0,0,0,10995,47231,22642,0,0,0,0,0,0,17627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28313439,0,0,0,0,0,0,0,0,197578,0,0,0,0,21493,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,13039,0,0,0,0,0,0,0,4195,0,0,0,0,6763,0,0,0,957978,0,0,0,40921,4725520,0,0,0,0,0,0,0,0,56035,0,7651,0,0,0,0,0,0,0,0,0,0,108693,0,0,0,0,0,0,0,100780,0,0,0,0,0,0,0,0,0,0,0,0,0
